hName,hGender,hClass,hOcc,hLoc,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,bLocale,bActive,bID,bOMID,term,preg_mo,pL,pD,pF,pS,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actTitle,actOMID,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Pansano,male,nobiles,,,1391–1416,dacea5f1-3a10-4625-9125-fe06d25a734a,38756,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,,–1416,7039f0b7-3082-4f27-b48b-2058d10a72a9,39181,Andrea de Pisa,male,artefices,26437,26144,1391–1416,ede681fa-7fd6-4398-b500-b20de0f5623f,39261,,,,,,,"Andrea Medianotte, filza 1, series I, nr. 204",1416,1416,,Andrea Medianotte,8e70fdbc-335b-4ac8-85df-273361b1badf,31221,Notai antichi 547,5ec4d5e0-9fb4-4f72-ac64-81eccb404e02,37790,Archivio di stato di Genova,6bdf6f8b-54da-458d-8a62-c44bfa66e49f,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abrayno de Lecho,male,mercantes,,,1432–1457,19990d26-0b2f-4dde-b903-d03adaf14ce1,29917,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,20,1437–1457,494a187d-2fd4-4713-b706-6f3f4da3cc3c,39026,Antonio de Cassina,male,mercantes,,,1432–1457,a3b5ac50-6b08-4674-94a4-6db78ab8aa1a,39262,4,7,100,,,,"Tommaso Duracino, filza 3, series I, nr. 267",1457-09-22,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,8f2f69a2-4eb2-4e4f-8e43-cd7cfb218ac1,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urbano Paterna,male,artefices,38618,,1419–1444,11d07ffd-4530-47d2-b409-5208601d3a32,38796,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,25,1419–1444,16a37bf2-b196-4d23-830d-eba8c36dce75,39251,Antonio de Quarto,male,artefices,38618,,1419–1444,17c57fa4-bbbc-499e-9b5d-3962b8e6395d,39263,7,5,150,,,,"Andrea de Cairo, filza 2, nr. 202",1444-03-31,1444,,Andrea de Cairo,bd07a964-a2cd-48a0-8401-f4a21ba7ac3e,23121,Notai antichi 782,56dddd37-8057-4c76-9a5a-ef8ab8c21634,39291,Archivio di stato di Genova,6b51210e-a01d-46df-ad12-87820da4a0e3,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niccolò de Columnis,male,,,,1425–1450,2c38104b-26a4-405f-8903-9bb74d8d7c14,38770,Giannina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,30,1420–1450,1353a320-c48e-4770-9f64-54e6bf2750a7,39200,Basilio Petrini,male,artefices,27582,,1425–1450,cb788caf-fe8f-4bf3-9a23-6ffb90d48d7f,39264,,,150,,,,"Bartolomeo Risso, filza 6, nr. 68",1450-07-03,1450,,Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,cf653613-bf5c-4811-9ef7-85693b427eb7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benedetto di Negro,male,nobiles,,,1431–1456,61dbd558-3052-4e92-b313-f9db82e32930,38689,Anna,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,18,1438–1456,53d09063-7b7d-4864-b5a2-20e1b3fdbb05,39076,Battista Grimaldi,male,nobiles,,,1431–1456,7e463605-3e23-41ec-b241-cc3296c80103,39265,,,,,,,"Tommaso Duracino, filza 2, series II, nr. 40",1456-02-11,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,e11d7865-f0e9-46ee-aa83-92baf03dc96b,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pellegrina Cattaneo,female,nobiles,,,1434–1459,7daf0f91-f497-4dbf-a5d1-56722dc8f8fd,38778,Nestasia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,27,1432–1459,c52d3c1f-2236-4db6-9177-5b8c6daa9cb2,39211,Demetrio Fieschi,male,nobiles,,,1434–1459,a74513d2-3ff9-41bd-b8d4-b033f9db7dd2,39266,3,8,150,,,,"Tommaso Duracino, filza 4, nr. 489",1459-09-29,1459,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,38d72fc9-e30f-455b-bca7-06ed968cc7f9,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio de Oliva,male,mercantes,,,1455–1480,61b9e716-075a-4927-8f67-a6fa2c3dd192,25402,Maria,,,,female,22,1458–1480,cdee0b66-7ae2-42e2-ab00-b331925e75e9,39045,Enrico Pinelli,male,nobiles,,,1455–1480,917eb84f-43e9-4719-b067-8c54181cb091,39267,3,8,215,,,,"Simone Canella, filza 2, series I, nr. 38",1480-05-02,1480,,Simone Canella,cdf8188d-eacd-4f39-b4ff-3c19792d068f,23162,Notai antichi 870,b798b3b8-c738-414d-b5e0-07a4e7773137,38526,Archivio di stato di Genova,4ee18418-c1f3-4dea-80ad-6649eb5a7942,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Sbarraia,male,,,,1400–1425,92d612e1-63fc-4718-8f5f-dc36e478d4c7,38673,an unnamed enslaved woman,,,,female,,–1425,56845925-4bbf-4030-a620-e7e17b8560e0,39051,Francesco Cicala,male,nobiles,,,1400–1425,374cabd1-fbba-4743-936f-e8798816bbf1,39268,,,,,,,"Francesco Casanova, filza 3, series I, nr. 24",1425-02-02,1425,,Francesco Casanova,517dc099-aa52-4907-805b-d3b09e82bb31,31232,Notai antichi 602,d32180e6-2beb-46eb-9de9-f68397549dda,39287,Archivio di stato di Genova,90a148a6-c0e0-49f6-8b32-b461f89b3a0a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro Tommaso de Leonardo,male,artefices,26036,,1441–1466,cf408c59-d75b-4bf2-b0df-4926baf03c0e,38617,Caterina,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,31,1435–1466,e1967229-e9ea-402c-ae55-bbacf8ba5bd1,39223,Francesco de Bartolomei,male,,,,1441–1466,088504e7-e4dc-42b4-94b4-d6a8aba01277,39269,3,8,,130,,,"Tommaso Duracino, filza 9, nr. 509",1466-09-25,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,6c5f6462-9add-4f85-8e3e-599e3a64f9ec,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raffaele de Villanova,male,artefices,,27728,1432–1457,c409be1d-edb2-4210-b8e8-bef125b5eb66,38787,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,28,1429–1457,7f9bd548-40eb-4979-9900-60bdc5b82bcd,39229,Giano Lercari,male,nobiles,,,1432–1457,ed97d9d6-1fd4-41ac-bf56-d416d1b80e4d,39270,2,9,150,,,,"Tommaso Duracino, filza 3, series I, nr. 266",1457-09-22,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,8b742e9a-ad98-4444-8c39-a114370730ea,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luciano Ittaliano,male,nobiles,,,1443–1468,53a55748-b00c-46f6-abe9-bf781ce1fd4f,23789,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,18,1450–1468,72a7d2a8-93d4-4fad-8460-9fdcaa595837,39176,Giuliano de Cazamauri,male,artefices,,,1443–1468,68a1e50e-8c19-4f84-8b9e-7ee557c921a8,39272,7,4,235,,,,"Tommaso Duracino, filza 11, nr. 485",1468-07-04,1468,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 898,058e1333-2cf5-4e59-89b5-4660111dd77a,39293,Archivio di stato di Genova,065d3eae-23ad-4f15-852f-9aaf90774618,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niccolò Spinola,male,nobiles,,,1404–1429,8ec82e9d-44f4-438d-aeb0-a461628ab110,25748,Margarita,,,,female,26,1403–1429,aa4d6cc5-42b7-4519-b057-fcd9c4ff5802,39201,Giuliano Dondo,male,,,,1404–1429,07e0fa8c-fd99-4e63-a5a7-0dfbbeb47a12,39273,,,120,,,,"Branca Bagnara, filza 19, series II, nr. 6a",1429-01-05,1429,,Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 666,fd5f6c32-135f-49d1-9949-eaa0f7d6679a,39289,Archivio di stato di Genova,22820eab-e91e-46cb-b1d6-c8eda4c5082a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista de Ianello,male,artefices,26110,31027,1435–1460,5eeb10a8-5e36-466a-af68-bdaa8962f012,38687,an unnamed enslaved boy,,,,male,14,1446–1460,c2815e8f-dbb6-424b-9557-2dd7ca06a5d3,39070,Lanfranco de Lacu,male,,,30976,1435–1460,a6c72632-84f8-4f51-85e0-2b73814c787b,39276,,,,,,,"Tommaso Duracino, filza 5, nr. 96 (formerly nr. 570)",1460-03-04,1460,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 892,e7580816-b257-4dbe-a746-59ec6a20c56c,37836,Archivio di stato di Genova,4edffc82-d1dc-45f5-a9c8-73536afca725,Asecuratio,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico de Simone,male,artefices,,,1461–1486,b76edec7-e9d5-4284-8e4b-f26885cdbe51,38711,Melica,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,16,1470–1486,69508f11-5395-48c3-b98c-4a7a5183dc1d,39105,Manfredo de Mari,male,nobiles,,,1461–1486,e906af6e-350c-4c54-9de2-7c9ad87cae16,39277,,,,55,,,"Tommaso Duracino, filza 26, series I, nr. 288",1486-11-17,1486,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 913,40f99e6c-92cc-4599-832b-e39bf2093206,37852,Archivio di stato di Genova,f8a18acf-5c0e-4376-be5d-3ed2801f22c7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margarita Lercari,female,nobiles,,,1467–1492,9341d325-0cc1-402f-99f5-bd91601f973f,38757,Maddalena,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,15,1477–1492,e6a05801-02a9-4cce-be60-a7ca62bb6db9,39182,Marcello Galliano,male,,,,1467–1492,dcd57e09-fd4c-40bd-9143-ba694dac7158,39278,,,200,,,,"Lorenzo Costa, filza 15, nr. 309",1492-12-05,1492,,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 1001,ea56ef33-72d7-4a29-a4da-d49cf9a822ad,37740,Archivio di stato di Genova,7c39c58d-5388-42b5-a2c9-dc56b7fdb3ce,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina Salvago, abbess of the monastery of San Sepolcro in Sampierdarena",female,nobiles,27521,27650,1434–1459,e9d3ada5-2aab-4998-983c-8ab8065c66fa,30018,Caterina,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,30,1429–1459,5f3e7849-2310-4649-a032-ee697b57a055,39055,Merualdo Grimaldi,male,nobiles,,,1434–1459,7a02ffa6-6513-4a78-b301-a55bc207fb9d,39279,7,4,170,,,,"Tommaso Duracino, filza 4, nr. 274",1459-05-29,1459,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,8154f617-edac-4406-b3e9-c352e97f2919,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartolomeo ---,male,,,,1403–1428,fed930d7-0ed2-4768-8893-6e7d20b2cbc4,38680,Marta,,,,female,17,1411–1428,fe36e2d3-ae20-4604-8481-f3f2945c654f,39059,Quiliano ---,male,,,,1403–1428,4b4184fa-fd44-4cb8-a762-8fadcde04717,39280,2,8,110,,,,"Branca Bagnara, filza 19, series I, nr. 15a",1428-01-14,1428,,Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 666,fd5f6c32-135f-49d1-9949-eaa0f7d6679a,39289,Archivio di stato di Genova,f0ab4f43-4b6d-4ea4-afdc-45ef67aafc34,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterina di Negro,female,nobiles,,,1436–1461,a09760e5-15d3-466d-b707-eb5c8683a3ef,38701,Anna,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1436–1461,15dd4c38-4bca-41de-936d-749b451f1a17,39091,Tommaso Sofia,male,mercantes,,,1436–1461,fa517609-4ecf-46c0-9bbb-2b513345d1ac,39282,4,7,150,,,,"Tommaso Duracino, filza 6, series I, nr. 357",1461-10-14,1461,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,800cf581-9393-4c0b-8cbc-d4c8660f1aee,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girolamo de Vineis,male,artefices,27694,,1447–1472,563231ec-6951-4698-aa96-2551dd677905,38738,Maddalena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,22,1450–1472,02e50a7b-c656-40b0-92d6-49182baf2fe5,39152,Vincenzo de Vineis,male,artefices,27694,,1447–1472,60943526-1f2f-473b-b0d4-c667fcbf5775,39283,4,7,250,,,,"Tommaso Duracino, filza 15, nr. 607",1472-11-03,1472,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 902,2fe581dd-8e34-4a18-a37b-4a9fdbde88f0,37842,Archivio di stato di Genova,2645f957-2b60-436f-a468-f893c3da3099,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agostino de Cazerio,male,artefices,,,1439–1464,1b5767a9-61e9-4b7b-b329-b76bd3197bfb,29922,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,22,1442–1464,73e1f171-3446-4463-82bc-302b185503e5,35232,Giovanni de Marini,male,nobiles,,,1439–1464,4953ab7e-40b5-41d5-ac0b-d4f8cddf4de1,25308|37428,8,3,200,,,,"Tommaso Duracino, filza 7, series II, nr. 51",1464-02-21,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,007b78b5-51fc-497a-9ab3-56ebfeec30f5,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista de Fornari,male,mercantes,,,1404–1429,c3919036-4f89-4092-8937-962b505397eb,26677,Lucia,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,26,1403–1429,018458e3-c6ba-4df7-9609-5babcfd5e60a,39067,Ciriaco de Oliva,male,mercantes,,,1404–1429,2e9708ee-7419-4d5e-a9f0-5ee9c9bf8f6f,25404|39281,,6,,,120,,"Branca Bagnara, filza 19, series II, nr. 6b",1429-01-05,1429,,Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 666,fd5f6c32-135f-49d1-9949-eaa0f7d6679a,39289,Archivio di stato di Genova,d435dad5-6e41-4e92-a021-59b96670a4d5,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selvagia de Monelia,female,artefices,,27591,1436–1461,dd72fe2a-553b-4f45-a61c-0c28e66313a7,38661,Iarchasia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1436–1461,295dc8bc-db15-412e-a84b-452154217eac,39231,Antonio Maciola,male,artefices,,,1436–1461,8a9ee147-f81b-4a16-bf33-776a53e731f0,26598|25620,3,,,,200,,"Tommaso Duracino, filza 6, series I, nr. 293",1461-09-05,1461,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,d2538286-68b3-4152-a743-a412d714b2b9,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Argirofo,male,artefices,,27655,1437–1462,cb1c328a-5131-4737-abcf-119c29b179bf,38648,Caterina,,,,female,26,1436–1462,a6df2a5e-3a5d-4fc3-a507-63213493874b,39033,Antonio Maciola,male,artefices,,,1437–1462,8a9ee147-f81b-4a16-bf33-776a53e731f0,26598|39271,3,8,170,,,,"Tommaso Duracino, filza 6, series II, nr. 131",1462-06-26,1462,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,1407ce31-e239-4afd-888b-19e345075ede,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quirico Cattaneo,male,nobiles,,,1436–1461,1e12a9e6-a537-4353-868b-b53b55948b3c,38646,Maddalena,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,24,1437–1461,95d6928b-321c-46d0-9975-ee775cb1a48a,39224,Ambrogio Cattaneo,male,nobiles,,,1436–1461,8ebf9262-7d4a-4864-8249-0d524a1a5325,29939|38635,3,9,225,,,,"Tommaso Duracino, filza 6, series I, nr. 361",1461-10-16,1461,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,d94f8cfd-301a-43b4-843c-fd99f3db94d0,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Ardimento,male,mercantes,,,1428–1453,bab487af-6c99-4367-891f-c6f02b6c6d43,31515,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,24,1429–1453,058ca67b-3e8a-4f55-815b-74d053c86125,39113,Antonio de Franchi,male,mercantes,,,1428–1453,40d6ef79-a161-4771-9b89-8f16faac8135,38620|27191,5,6,150,,,,"Tommaso Duracino, filza 1, series I, nr. 103",1453-07-28,1453,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 888,af120abc-a312-41b7-8b93-49985584cbe0,26211,Archivio di stato di Genova,fc150576-d20c-496f-a8ce-5257c7a7a6f8,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianchina de Ponte,female,artefices,,,1429–1454,855a29d4-d0f9-41d8-9773-3e2685cd9778,38651,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,30,1424–1454,e6869ca2-ef05-4688-969c-aac5823e77cb,39082,Anfreone Spinola,male,nobiles,,,1429–1454,54d35a84-b614-45e2-a73a-46415d2b0a99,38624|27191,,,100,,,,"Tommaso Duracino, filza 1, series II, nr. 102",1454-06-01,1454,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 888,af120abc-a312-41b7-8b93-49985584cbe0,26211,Archivio di stato di Genova,eae6a447-f6f2-4d4e-b3aa-6b3dc81443f7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio de Semino,male,artefices,,,1429–1454,eb349b9d-23e0-49f2-af41-6796ed814985,38670|38662,Marta,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,28,1426–1454,adada06b-2fb2-4d89-8f34-2725f704cd51,39046,Anfreone Spinola,male,nobiles,,,1429–1454,54d35a84-b614-45e2-a73a-46415d2b0a99,38624|39260,,,150,,,,"Paolo de Recco, filza 5, series II, nr. 106",1454-01-20,1454,,Paolo de Recco,c1f85949-1d93-46d1-ac79-9ed0b90c2ffe,25510,Notai antichi 700,22bfe28d-4bed-4d37-a3e1-d1c9bbc096f5,37819,Archivio di stato di Genova,1a3cf561-d327-448b-8936-95dbd9042d44,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giacomo de Leone,male,mercantes,,,1430–1455,af561a6e-a888-4315-a43f-361bc58fd442,38720,Agnese,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,21,1434–1455,d86c4d0e-f9a7-4909-aaf2-beb408215ee2,39128,Agostino Gentile,male,nobiles,,,1430–1455,ab999b09-0548-4c26-a419-14073aa6ace8,39254|38643,5,6,200,,,,"Tommaso Duracino, filza 2, series I, nr. 60",1455-02-10,1455,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,89ace923-3718-43de-b0d7-f57fddd260e2,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teodoro de Blaxia,male,nobiles,,,1412–1437,d3c8f051-0a36-450a-b331-2ba82f2bf1b3,38615,Maddalena,,,,female,,–1437,c726ce71-be27-49b5-b0c8-de5a6fb8cb12,39240,Gregorio de Fossatello,male,artefices,,,1412–1437,223c92f7-1887-4d4d-aa9e-f05515305c01,39274|27473,,,150,,,,"Gabriele Salvarezza, register 1, 1406–1437, fol. 141r",1437-06-20,1437,,Gabriele Salvarezza,de08665b-7ce9-4147-bc92-4ad1590546fb,30333,Notai antichi 761,e66b0c74-7125-4f75-9f6d-0771759a946e,39290,Archivio di stato di Genova,2eff2fa4-d5fd-4642-b8ed-41b2aa081389,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Cavalorto,male,mercantes,,,1430–1455,0c274526-9885-492f-b985-0ebd904c439b,38654,Sofia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,31,1424–1455,16304ba9-64c4-4f24-b514-b578e384c92a,39117,Gregorio Usodimare,male,nobiles,,,1430–1455,e8e80c62-9f83-4c14-9d9c-e6ee0bfcbb16,39275|38620,5,6,180,,,,"Tommaso Duracino, filza 2, series I, nr. 253",1455-07-19,1455,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,63eb62db-d327-4db2-8732-bf43af15705c,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
