id,family id,parent id,1st last name,2nd last name,first name,middle name,Formalized name,full name,birth_place,occupation,Birth_year,death_year,partner first name,parner 1st last name,partner 2nd last name,partner id,statement,Column1
SP15SP000731,,,Fernández,,Pero,,Pero  Fernández ,Pero Fernández,,,0,0,,,,,Regidor de Tenerife,
SP15SP000732,,,Carmona,,Diego,,Diego  Carmona ,Diego de Carmona,,armorers,0,0,Leonor,Carmona,,,,
SP15SP000733,,,Carmona,,Juan,,Juan  Carmona ,Juan de Carmona,,,0,0,,,,,,
SP15SP000734,,,Calzadilla,,Bartolomé,,Bartolomé  Calzadilla ,Bartolomé Calzadilla,,,0,0,,,,,,
SP15SP000735,,,Fernández,,Gaspar,,Gaspar  Fernández ,Gaspar Fernández,,,0,0,,,,,,
SP15SP000736,,,fernández,Montañes,Diego,,Diego  fernández Montañes,Diego Fernández Montañés,,,0,0,,,,,,
SP15SP000737,,,Escobar,,Fernando,,Fernando  Escobar ,Fernando de Escobar,,,0,0,,,,,,
SP15SP000738,,,Fernández,,Andrea,,Andrea  Fernández ,Andrea Fernández,,sawyers,0,0,,,,,,
SP15SP000739,,,Zaldívar,,Diego,,Diego  Zaldívar ,Diego de Zaldívar,,merchants,0,0,,,,,,
SP15SP000740,,,Ascanio,,Anton,,Anton  Ascanio ,Antonio Ascandio,,,0,0,,,,,,
SP15SP000741,,,Valdés,,Jerónimo,,Jerónimo  Valdés ,Jerónimo de Valdés,,,0,0,,,,,,
SP15SP000742,,,Mendieta,,Diego,,Diego  Mendieta ,Diego Mendieta,,,0,0,,,,,,
SP15SP000743,,,Prieto,,Alonso,,Alonso  Prieto ,Alonso Prieto,,,0,0,,,,,,
SP15SP000744,,,Gallegos,,Catalina,,Catalina  Gallegos ,Catalina Gallegos,,,0,0,Mateo,Vigna,,VN0001,wife of mateo viña death in 1524,
SP15SP000745,,,Fernández,Fuente,Juan,,Juan  Fernández Fuente,Juan Fernández de la Fuente,,,0,0,,,,,rents land to Franquis,
SP15SP000746,,,Saavedra,,Hernando,,Hernando  Saavedra ,Hernando de Sayavedra,,,0,0,,,,,rents land to Franquis,
SP15SP000747,,,Lucena,,Francisco,,Francisco  Lucena ,Francisco de Lucena,,agents,0,0,,,,,procurado de causas,
SP15SP000748,,,Almonte,,Hernando,,Hernando  Almonte ,Hernando de Almonte,,,0,0,,,,,,
SP15SP000749,,,Domínguez,Barroso,Martín,,Martín  Domínguez Barroso,Martín Domínguez Barroso,,,0,0,,,,,,
SP15SP000750,,,Fonte,,Antón,,Antón  Fonte ,Antón Fonte,,,0,0,,,,,merchants,
SP15SP000751,,,Jorba,,Gaspar,,Gaspar  Jorba ,Gaspar Jorba,,,0,0,,,,,,
SP15SP000752,,,Díaz,,Antonio,,Antonio  Díaz ,Antonio Díaz,,unskilled workers,0,0,,,,,,
SP15SP000753,,,González,Santaella,Juan,,Juan  González Santaella,Juan González de Santaella,,,0,0,,,,,,
SP15SP000754,,,Ribera,,Alonso,,Alonso  Ribera ,Alonso de Ribera,,servants,0,0,,,,,servant of pedro de sopranis,
SP15SP000755,,,Gómez,Rodríguez,,,  Gómez Rodríguez,Gómez Rodríguez,,,0,0,,,,,,
SP15SP000756,,,Aguaberco,,Fernando,,Fernando  Aguaberco ,Fernando Aguaberco,,,0,0,,,,,,
SP15SP000757,,,Pérez,,Juan,,Juan  Pérez ,Juan Pérez,,shoemakers,0,0,,,,,,
SP15SP000758,,,García,,Diego,,Diego  García ,Diego García,,,0,0,,,,,,
SP15SP000759,,,López,,Esteban,,Esteban  López ,Esteban López,,unskilled workers,0,0,,,,,takes care of the pigs,
SP15SP000760,,,González,,Vicente,,Vicente  González ,Vicente González,,muleteer,0,0,,,,,muleteer,
SP15SP000761,,,Álvarez,,Francisco,,Francisco  Álvarez ,Francisco Alvarez,,unskilled workers,0,0,,,,,takes care of the pigs,
SP15SP000762,,,Giraldín,,Juan,,Juan  Giraldín ,Juan Alberto Giraldín,,,0,0,,,,,,
SP15SP000763,,,González,Mejía,Juan,,Juan  González Mejía,Juan González Mejía,,,0,0,,,,,,
SP15SP000764,,,Cabrera,,Alonso,,Alonso  Cabrera ,Alonso de Cabrera,,,0,0,Beatriz,Ribera,,SP15SP000721,,
SP15SP000765,,,Martín,,Pedro,,Pedro  Martín ,Pedro Martín,,unskilled workers,0,0,,,,,,
SP15SP000766,,,Barbadillo,,Andrés,,Andrés  Barbadillo ,andrés martín Barbadillo,,,0,0,,,,,,
SP15SP000767,,,Díaz,,Francisco,,Francisco  Díaz ,Francisco Díaz,,,0,0,,,,,"has a parral in rent from the friers of santo espiritu, soneighbour domingo diaz",
SP15SP000768,,,Pérez,Turel,Diego,,Diego  Pérez Turel,Diego Pérez Turel,,,0,0,,,,,,
SP15SP001817,,,Fernández,,Sebastián,,Sebastián  Fernández ,Sebastián Fernández,,farmers,0,0,,,,,neighbour los Realejos,
SP15SP001818,,,Hernández,Fuente,Alonso,,Alonso  Hernández Fuente,Alonso Hernández de la Fuente,,,0,0,,,,,neighbour los Realejos,
SP15SP001819,,,Castellano,,Guillén,,Guillén  Castellano ,Guillén Castellano,,,0,0,,,,,neighbour and regidor los Realejos,
SP15SP001820,,,Hijas,,Alonso,,Alonso  Hijas ,Alonso de las Hijas,,,0,0,,,,,neighbour and regidor los Realejos,
SP15SP001821,,,Treviño,,Juan,,Juan  Treviño ,Juan de Treviño,,,0,0,,,,,neighbour Oroatrava,
SP15SP001822,,,Bernal,,Frutos,,Frutos  Bernal ,Frutos Bernal,,,0,0,,,,,neighbour los Realejos,
SP15SP001823,,,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodríguez,,,0,0,,,,,"neighbour puerto de santa cruz, cherife of the port",
SP15SP001824,,,Álvarez,,Diego,,Diego  Álvarez ,Diego Álvarez,,,0,0,,,,,neighbour los Realejos,
SP15SP001825,,,Trigueros,,Hernando,,Hernando  Trigueros ,Hernando de Trigueros,,shoemakers,0,0,,,,,neighbour los Realejos,
SP15SP001826,,,López,,Íñigo,,Íñigo  López ,Íñigo López,,,0,0,,,,,neighbour los Realejos,
SP15SP001827,,,Santaella,,Juan,,Juan  Santaella ,Juande Santaella,,,0,0,,,,,neighbour los Realejos,
SP15SP001828,,,Rodríguez,Malpaís,Martín,,Martín  Rodríguez Malpaís,Martín Rodríguez de Malpaís,,,0,0,,,,,neighbour los Realejos,
SP15SP001829,,,Fernández,Valle,Cristóbal,,Cristóbal  Fernández Valle,Cristóbal Fernández del Valle,,,0,0,,,,,neighbour los Realejos,
SP15SP001830,,,Talavera,,Hernando,,Hernando  Talavera ,Hernando de Talavera,,,0,0,,,,,neighbour los Realejos,
SP15SP001831,,,Llanera,,Juan,,Juan  Llanera ,juan de LLanera,,,0,0,,,,,neighbour los Realejos,
SP15SP001832,,,Gutiérrez,,Alonso,,Alonso  Gutiérrez ,Alonso Gutiérrez,,,0,0,,,,,neighbour los Realejos,
SP15SP001849,,SP01SP000149,Fernández,Lugo,Isabel,,Isabel  Fernández Lugo,Isabel Fernández de Lugo,,,0,0,Cristóbal,Valcárcel,,SP11SP000686,neighbour Santa Cruz de Tenerife,
SP15SP001850,,,Cortés,,Pedro,,Pedro  Cortés ,Pedro de Cortés,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001851,,,Ruiz,,Vicente,,Vicente  Ruiz ,Vicente Ruiz,,maritime pilots,0,0,,,,,nao la piedad,
SP15SP001852,,,Benítez,Lugo,Pero,,Pero  Benítez Lugo,Pero Benítez de Lugo,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001853,,,Fernández,,Pero,,Pero  Fernández ,Pero Fernández,,unskilled workers,0,0,,,,,estante Santa Cruz de Tenerife,
SP15SP001854,,,Velasco,,Cristóbal,,Cristóbal  Velasco ,Cristóbal Velasco,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001855,,,Gutiérrez,,Gil,,Gil  Gutiérrez ,Gil Gutiérrez,,hosiers,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001856,,,Álvarez,,Juan,,Juan  Álvarez ,Juan Alvarez,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001857,,,Díaz,,Elvira,,Elvira  Díaz ,Elvira Díaz,,,0,0,Pedro,Fernández,Lugo,SP01SP000149,neighbour Santa Cruz de Tenerife,
SP15SP001858,,,Vinaes,,Rodrigo,,Rodrigo  Vinaes ,Rodrigo de Vinaes,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001859,,,Beltrán,,Diego,,Diego  Beltrán ,Diego Beltrán,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP15SP001860,,,Ome,,Diego,,Diego  Ome ,Diego Ome,,unskilled workers,0,0,,,,,estante Santa Cruz de Tenerife,
SP15SP001861,,,Báez,,Juan,,Juan  Báez ,Juan Báez,,unskilled workers,0,0,,,,,estante Santa Cruz de Tenerife,
SP15SP001862,,,Dumpiérrez,,Luis,,Luis  Dumpiérrez ,Luis Dumpiérrez,,,0,0,,,,,neighbour Santa Cruz de Tenerife,
SP16SP000097,,,Palma,,Luis,,Luis  Palma ,Luis de Palma,,public officers,0,0,,,,,Neighbour of Alcalá de Guadaíra,
SP17SP000150,,,Fernández,Huevar,Juan,,Juan  Fernández Huevar,Juan Fernández de Huévar,,,0,0,,,,,"24 of seville neighbour of Aznalcázar,",
SP17SP000151,,,Torres,,Juan,,Juan  Torres ,Juan de Torres,,,0,0,,,,,"neighbour of Aznalcázar, in 1518 24 of seville",
SP17SP000422,,,González,,Pedro,,Pedro  González ,Pedro González,,soap maker,0,0,Inés,Jiménez,,,rents a soap factory from the Rivarolo,
SP17SP000566,,,Alonso,,Fernando,,Fernando  Alonso ,Fernando Alonso,,soap maker,0,0,,,,,,
SP18SP000030,,,Costa,,Francisco,,Francisco  Costa ,Francisco Costa,,farmers,0,0,,,,,"Chickpeas farmer, labradores, Neighbour of de puebla cerca de coria",
SP18SP000031,,,Catalá,,Francisco,,Francisco  Catalá ,Francisco Catalá,,farmers,0,0,,,,,"Chickpeas farmer, labradores, Neighbour of de puebla cerca de coria",
SP18SP000032,,,Pérez,,Alfón,,Alfón  Pérez ,Alfón Pérez,,farmers,0,0,,,,,"Chickpeas farmer, labradores, Neighbour of de puebla cerca de coria",
SP18SP000547,,,Astucio,,Cristóbal,,Cristóbal  Astucio ,Cristóbal Astucio,,,0,0,Juana,Martínez,,,,
SP18SP000548,,,Martínez,Astucio,Juan,,Juan  Martínez Astucio,Juan Martínez Astucio,,,0,0,,Velazquez,,,,
SP19SP000058,,,Rodríguez,,Constanza,,Constanza  Rodríguez ,Constanza Rodríguez,,oven worker,0,0,,,,,"hornera, Jewish, Neighbour of Seville took the debt of Francisco de Balbuena y Fernando de Balbuena against Oberto di Negro",
SP19SP000059,,,Balbuena,,Francisco,,Francisco  Balbuena ,Francisco de Balbuena,,,0,0,,,,,owed money to Oberto di Negro,
SP19SP000060,,,Balbuena,,Fernando,,Fernando  Balbuena ,Fernando de Balbuena,,,0,0,,,,,owed money to Oberto di Negro,
SP21SP000168,,,Daza,,Diego,,Diego  Daza ,Diego Alonso Daza,,farmers,0,0,Ines,Gonzalez,,,"conducts business with Francisco de rivarolo. husband of Inés González, neighbour of huevar",
SP21SP000169,,,López,,García,,García  López ,García López,,farmers,0,0,Antona,Gonzalez,,,husband of conducts business with Francisco de rivarolo. husband of Antona González,
SP21SP000170,,,Daza,,Cristóbal,,Cristóbal  Daza ,Cristóbal Daza,,farmers,0,0,Catalina,Alonso,,,husband of conducts business with Francisco de rivarolo. husband of Catalina Alonso,
SP21SP000171,,SP21SP000168,Daza,,Álvaro,,Álvaro  Daza ,Álvaro Martín Daza,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000172,,,Hernández,Maldonado,Diego,,Diego  Hernández Maldonado,Diego Hernández Maldonado,,farmers,0,0,,,,,husband of conducts business with Francisco de rivarolo,
SP21SP000173,,,Valera,,Bartolomé,,Bartolomé  Valera ,Bartolomé Alfonso de Valera,,farmers,0,0,Antona,Martínez,,,husband of conducts business with Francisco de rivarolo. husband of Antona Martínez,
SP21SP000174,,,Martínez,Anguas,Juan,,Juan  Martínez Anguas,Juan Martínez de Anguas,,farmers,0,0,,,,,husband of conducts business with Francisco de rivarolo,
SP21SP000351,,,Hidalgo,,Gonzalo,,Gonzalo  Hidalgo ,Gonzalo García Hidalgo,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000352,,,Hidalgo,,Diego,,Diego  Hidalgo ,Diego Alonso Hidalgo,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000353,,,Méndez,,Pero,,Pero  Méndez ,Pero Méndez,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000354,,,Domínguez,,Juan,,Juan  Domínguez ,Juan Domínguez,,farmers,0,0,Beatriz,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000355,,,Anguera,,Juan,,Juan  Anguera ,Juan de Anguera,,farmers,0,0,Juana,Fernández,,,conducts business with Francisco de rivarolo- el mozo,
SP21SP000356,,,Anguera,,Juan,,Juan  Anguera ,Juan de Anguera,,farmers,0,0,Juana,Bernal,,,conducts business with Francisco de rivarolo- el viejo,
SP21SP000357,,,Domínguez,,Francisco,,Francisco  Domínguez ,Francisco Domínguez,,farmers,0,0,Inéz,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000358,,,Fernández,Llerena,,,  Fernández Llerena,Fernández de Llerena,,farmers,0,0,Catalina,Gonzalez,,,conducts business with Francisco de rivarolo,
SP21SP000359,,,Romero,,Pedro,,Pedro  Romero ,Pedro Romero,,farmers,0,0,Beatriz,Martín,,,conducts business with Francisco de rivarolo- el mozo,
SP21SP000360,,,Martín,del Rio,Alonso,,Alonso  Martín del Rio,Alonso Martín del Río,,farmers,0,0,Catalina,Martín,,,conducts business with Francisco de rivarolo- el mozo,
SP21SP000361,,,López,Salazar,Pero,,Pero  López Salazar,Pero López Salazar,,farmers,0,0,,,,,conducts business with Francisco de rivarolo- el mozo,
SP21SP000362,,,tinsmiths,,Diego,,Diego  tinsmiths ,Diego Ollero,,farmers,0,0,,,,,conducts business with Francisco de rivarolo- el mozo,
SP21SP000363,,,Martín,del Rio,Cristóbal,,Cristóbal  Martín del Rio,Cristóbal Martín del Río,,farmers,0,0,,,,,conducts business with Francisco de rivarol,
SP21SP000364,,,Moreno,,Cristóbal,,Cristóbal  Moreno ,Cristóbal Alonso Moreno,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000365,,,Daza,,Alonso,,Alonso  Daza ,Alonso Daza,,farmers,0,0,Juana,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000366,,,Díaz,,Juan,,Juan  Díaz ,Juan Díaz,,farmers,0,0,Ana,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000367,,,Adame,,Alonso,,Alonso  Adame ,Alonso Adame,,farmers,0,0,Ana,Sánchez,,,conducts business with Francisco de rivarolo,
SP21SP000368,,SP21SP000360,Alonso,,Ximón,,Ximón  Alonso ,Ximón Alonso,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000369,,,Toro,,Francisco,,Francisco  Toro ,Francisco de Toro,,farmers,0,0,Catalina,Paz,,,conducts business with Francisco de rivarolo,
SP21SP000370,,,González,,Fernando,,Fernando  González ,Fernando González,,farmers,0,0,Catalina,López,,,conducts business with Francisco de rivarolo,
SP21SP000371,,,Sánchez,,Bernal,,Bernal  Sánchez ,Bernal Sánchez,,farmers,0,0,Catalina,Martín,,,conducts business with Francisco de rivarolo,
SP21SP000372,,,Gómez,Heredeia,Alonso,,Alonso  Gómez Heredeia,Alonso Gómez de Heredia,,farmers,0,0,Leonor,Daza,,,conducts business with Francisco de rivarolo,
SP21SP000373,,,Franco,,Juan,,Juan  Franco ,Juan Franco,,farmers,0,0,Mari,Gonzalez,,,conducts business with Francisco de rivarolo,
SP21SP000374,,,Ximénez,,Alonso,,Alonso  Ximénez ,Alonso Ximénez,,farmers,0,0,Isabel,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000375,,,Martín,,Elvira,,Elvira  Martín ,Elvira Martín,,farmers,0,0,Rodrigo,Martín,,,conducts business with Francisco de rivarolo,
SP21SP000376,,,Morillo,,Cristóbal,,Cristóbal  Morillo ,Cristóbal Morillo,,farmers,0,0,Antona,Martín,,,conducts business with Francisco de rivarolo,
SP21SP000377,,,Alcalá,,Bartolomé,,Bartolomé  Alcalá ,Bartolomé de Alcalá,,farmers,0,0,Catalina,Sánchez,,,conducts business with Francisco de rivarolo,
SP21SP000378,,,González,,Bartolomé,,Bartolomé  González ,Bartolomé González,,farmers,0,0,Isabel,Ortiz,,,conducts business with Francisco de rivarolo,
SP21SP000379,,,,,Gonzalo,,Gonzalo   ,Gonzalo,,farmers,0,0,Leonor,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000380,,,Gómez,,Juan,,Juan  Gómez ,Juan Gómez,,farmers,0,0,Ana,Velázquez,,,conducts business with Francisco de rivarolo,
SP21SP000381,,,Cabrera,,Francisco,,Francisco  Cabrera ,Francisco de Cabrera,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000382,,,Miguel,,Juan,,Juan  Miguel ,Juan Miguel,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000383,,,Miguel,,Alonso,,Alonso  Miguel ,Alonso Miguel,,farmers,0,0,Catalina,Fernández,,,conducts business with Francisco de rivarolo,
SP21SP000384,,,González,Hidalgo,Pero,,Pero  González Hidalgo,Pero González Hidalgo,,farmers,0,0,Aparicia,Gonzalez,,,conducts business with Francisco de rivarolo,
SP21SP000387,,,Fernández,Cofeyso,Diego,,Diego  Fernández Cofeyso,Diego Fernández de Cofeyso,,farmers,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000389,,,Fernández,,Juana,,Juana  Fernández ,Juana Fernández,,farmers,0,0,Alonso,Gil,,,conducts business with Francisco de rivarolo,
SP21SP000390,,,Gil,,Francisco,,Francisco  Gil ,Francisco Gil,,farmers,0,0,,,,,"conducts business with Francisco de rivarolo, soneighbour Juana Fernandez and Alonso gil",
SP21SP000392,,,Moran,,Alfonso,,Alfonso  Moran ,Alfonso de Morán,,farmers,0,0,Catalina,Ximenez,,,conducts business with Francisco de rivarolo,
SP21SP000393,,,López,Bicano,García,,García  López Bicano,García López del Bicano,,farmers,0,0,Leonor,Díaz,,,conducts business with Francisco de rivarolo,
SP21SP000399,,,Martínez,Anguas,Pedro,,Pedro  Martínez Anguas,Pedro Martínez de Anguas,,farmers,0,0,Isabel,Martines,,,conducts business with Francisco de rivarolo,
SP21SP000400,,,Martín,,García,,García  Martín ,García Martín,,soldiers,0,0,Beatriz,Gonzalez,,,conducts business with Francisco de rivarolo,
SP21SP000401,,,Martín,Anguas,Cristóbal,,Cristóbal  Martín Anguas,Cristóbal Martín de Anguas,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000402,,,Fernández,,Benito,,Benito  Fernández ,Benito Fernández,,,0,0,Juana,Martínez,,,conducts business with Francisco de rivarolo,
SP21SP000403,,,Fernández,Azofaifo,Juan,,Juan  Fernández Azofaifo,Juan Fernández Azofeyfo [Azofaifo],,,0,0,Juana,Muñoz,,,conducts business with Francisco de rivarolo,
SP21SP000404,,,Gómez,,Fernán,,Fernán  Gómez ,Fernán Gómez,,,0,0,Catalina,González,,,conducts business with Francisco de rivarolo,
SP21SP000405,,,Sánchez,Paniagua,Antón,,Antón  Sánchez Paniagua,Antón Sánchez Paniagua,,,0,0,Antona,Benitez,,,conducts business with Francisco de rivarolo,
SP21SP000406,,,Miranda,,Alonso,,Alonso  Miranda ,Alonso de Miranda,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000408,,,Timor,,Bartolomé,,Bartolomé  Timor ,Bartolomé Timor,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000420,,SP21SP000406,Miranda,,Cristóbal,,Cristóbal  Miranda ,Cristóbal de Miranda,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000423,,,Cea,,Diego,,Diego  Cea ,Diego Alonso de Cea,,,0,0,,,,,"conducts business with Francisco de rivarolo, soneighbour Diego de Cea",
SP21SP000424,,,Martínez,Anguas,Francisco,,Francisco  Martínez Anguas,Francisco Martínez de Anguas,,farmers,0,0,Francisca,Gínes,,,conducts business with Francisco de rivarolo,
SP21SP000430,,,Rodríguez,Caballero,Alonso,,Alonso  Rodríguez Caballero,Alonso Rodríguez Caballero,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000431,,,Migas,,Alonso,,Alonso  Migas ,Alonso Migas,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000432,,,González,Siero,Pedro,,Pedro  González Siero,Pedro González de Syero,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000434,,,Jiménez,,Alonso,,Alonso  Jiménez ,Alonso Jiménez,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000435,,,Martínez,Espinosa,Bartolomé,,Bartolomé  Martínez Espinosa,Bartolomé Martínez Espinosa,,,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000436,,,Gracía,,Tristán,,Tristán  Gracía ,Tristán García,,servants,0,0,,,,,conducts business with Francisco de rivarolo,
SP21SP000437,,,Tello,,Gracía,,Gracía  Tello ,García Tello,,,0,0,,,,,,
SP21SP000456,,,Gallego,,Alonso,,Alonso  Gallego ,Alonso Gallego,,tailors,0,0,,,,,sells soap to the rivarolo,
SP21SP001538,,,Jiménez,Corchon,Alfonso,,Alfonso  Jiménez Corchon,Alfonso Ximénez Corchon,,farmers,0,0,Isabel,Fernández,,,neighbour Huevar,
SP21SP001744,,,Gómez,,Fernando,,Fernando  Gómez ,Fernando Gómez,,farmers,0,0,Catalina,Martin,,,neighbour Huevar,
SP22SP000056,,,Maldonado,,Fernando,,Fernando  Maldonado ,Fernando Maldonado,,,0,0,,,,,"Neighbour of Lebrija, lendede money to Andrés Martí to pay Oberto di Negro",
SP22SP000385,,,Martín,Portillo,Diego,,Diego  Martín Portillo,Diego Martín Portillo,,,0,0,Catalina,Gonzalez,,,conducts business with Francisco de rivarolo,
SP22SP000682,,,Capes,,Yuiçef,,Yuiçef  Capes ,Yuiçef Capes,,merchants,0,0,,,,,trades in leather,
SP22SP000887,,,Contero,,Juan,,Juan  Contero ,Juan Contero,,farmers,0,0,,,,,n. lebrija,
SP23SP000079,,,Fernández,,Alfón,,Alfón  Fernández ,Alfón Fernández,,servants,0,0,,,,,employee of Cosme de Rivarolo,
SP23SP000083,,,Grajeda,,Diego,,Diego  Grajeda ,Diego de Grajeda,,maritime pilots,0,0,,,,,Persona que en las galeras vigilaba y dirigía la boga y otras maniobras y a cuyo cargo estaba el castigo de remeros y forzados. co-owner and maestre of the Santa Maria Nao in partnership with Jacome de Rivarolo,
SP24SP000045,,,Jiménez,,Juan,,Juan  Jiménez ,Juan Jiménez,,farmers,0,0,,,,,Neighbour of Triana,
SP24SP000055,,,Albani,,Rodrigo,,Rodrigo  Albani ,Rodrigo Alfonso Albani,,,0,0,,,,,"Neighbour of Triana, took debt from Andrés Martín mayordomo de doña Catalina de Ribera",
SP24SP000064,,,Matosas,,Andrés,,Andrés  Matosas ,Andrés Matosas,,,0,0,,,,,Soneighbour Miguel de Valencia Matosas,
SP24SP000200,,,Díaz,,Bartolomé,,Bartolomé  Díaz ,Bartolomé Díaz,,maritime pilots,0,0,,,,,"nao Santa María de Luz, de que es maestre Antón Martínez, neighbour of triana",
SP24SP000229,,,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodríguez,,maritime pilots,0,0,,,,,"neighbour of triana, maestre del barco la Gracia de Dios, genoese and maestre also of the ship Santa María de Loreto in 1511",
SP24SP000239,,,Sánchez,Ramos,Diego,,Diego  Sánchez Ramos,Diego Sánchez Ramos,,maritime pilots,0,0,,,,,navío Santa María de Rosebrinço,
SP24SP000349,,,Puebla,,Pedro,,Pedro  Puebla ,Pedro de la Puebla,,maritime pilots,0,0,,,,,"maestre del nao Santa Maria, vecino de triana",
SP24SP000388,,,Figueroa,,Manuel,,Manuel  Figueroa ,Manuel de Figueroa,,servants,0,0,,,,,Mayordomo of the Soap Factories in Santiponce.,
SP24SP000407,,,Sánchez,,Martín,,Martín  Sánchez ,Martín Sánchez,,,0,0,,,,,collectioneighbour olives,
SP24SP000448,,,Ramírez,Nieto,francisco,,francisco  Ramírez Nieto,Francisco Ramírez,,servants,0,0,,,,,criado de juan de lugo,
SP24SP000621,,,Morón,,Fernando,,Fernando  Morón ,Fernando de Morón,,tinsmiths,0,0,,,,,ollero in triana,
SP24SP000622,,,Morón,,Pedro,,Pedro  Morón ,Pedro de Morón,,tinsmiths,0,0,,,,,ollero in triana,
SP24SP000623,,,Robles,,Alonso,,Alonso  Robles ,Alonso de Robles,,tinsmiths,0,0,,,,,ollero in triana,
SP25SP000425,,,Martín,,Ximón,,Ximón  Martín ,Ximón Martín,,,0,0,,,,,exchange of letter,
SP25SP000599,,,Uriarte,,Pedro,,Pedro  Uriarte ,Pedro Uriarte,,maritime pilots,0,0,,,,,Carabela Santa Catalina,
SP25SP000600,,,Delagado,,Pedro,,Pedro  Delagado ,Pedro Delagado,,maritime pilots,0,0,,,,,San Juan Bautista,
SP25SP001422,,,Ramos,,Bartolomé,,Bartolomé  Ramos ,Bartolomé Ramos,,maritime pilots,0,0,,,,,neighbour puerto de santa maria maestre of the nao san anton de buenaventura,
SP25SP001560,,,Montano,,Bernardo,,Bernardo  Montano ,Bernardo de Montano,,scribes,0,0,,,,,"neighbour puerto de samta maria, scribe of nao santa maria de begoña",
SP25SP001631,,,Azanaje,,Damian,,Damian  Azanaje ,Damian de Azanaje,,merchants,0,0,,,,,neighbour puerto de santa maria,
SP26SP000001,,,,,,,   ,Hospital de San Gregorio,28SP,Institution,0,0,,,,,unknown details,
SP26SP000221,,,Vega,,Garcilaso,,Garcilaso  Vega ,Garcilaso de la Vega,,,0,0,,,,,comendador mayor de santiago,
SP26SP000222,,,Pavón,,Francisco,,Francisco  Pavón ,Francisco Pavón,,,0,0,,,,,24 of jerez,
SP26SP000538,,,Fernández,,Diego,,Diego  Fernández ,Diego Fernández,,exchangers,0,0,,,,,,
SP26SP000681,,,Carnicero,,,,  Carnicero ,carnicerso,,butchers,0,0,,,,,1448,
SP26SP000683,,,,,,,   ,nn,,,0,0,,,,,unknonw individual,
SP26SP000709,,,Encina,,Juan,,Juan  Encina ,Juan de Encina,,secretario,0,0,,,,,could it be the spanish poet,
SP26SP001056,,,Maly,Biario,Lucian,,Lucian  Maly Biario,Lucian Maly Biario,,,0,0,,,,,,
SP26SP001100,,,Rodríguez,,Teresa,,Teresa  Rodríguez ,Teresa Rodríguez,,,0,0,,,,,neighbour of jerez has a wearehouse for PG merchants,
SP26SP001101,,,Vaena,,Diego,,Diego  Vaena ,Diego Vaena,,drapers,0,0,,,,,neighbour of villa de palma,
SP26SP001267,,,nn,,nn,,nn  nn ,nn,,butchers,0,0,,,,,neighbour jerez,
