o:id,name,family,source-name(s),patrilineage,o:loconym,edoa,ldoa,o:gender,o:occuptn,o:nationality,o:spouse,o:parent,o:children,identifier,url,note
24925,Oliverio Lomellini,Lomellini,,Oliverio Lomellini q. Pietro q. Imperiale,,,1447,44817,,,,25031 | 23834,,5807acc1-3636-425c-ac84-e172f7c740a6,http://www.genoesemerchantnetworks.com/s/main/item/24925,
24926,Oliverio Lomellini,Lomellini,,Oliverio Lomellini q. Franco q. Franco,,,1472,44817,,,,24371,,ce05c096-81fa-4f5d-a91b-1106430d2a64,http://www.genoesemerchantnetworks.com/s/main/item/24926,
42471,Oliverio Maruffo,Maruffo,Marrufi Oliverii,,,1392,1465,44817,,31356,,,38755,dde2998a-b2ae-4164-af3a-6e7b3351574d,http://www.genoesemerchantnetworks.com/s/main/item/42471,"ASCGe, Manoscritti 56, fols. 46–47: ""Olivero anziano 1417… salvatore del porto 1421… podestà di Scio 1423… citato a Milano 1425… officiale di vittovaglie, consigliero 1438… officiale di Romania 1439… anziano 1442… di balia, procuratore sopra Cattalani 1443… officiale di Armata ordina, magistrati, ambasciatore a Venezia, consigliero Guelfo 1444… provistor, artefice Guelfo 1446, 1447… anziano 1446… in archivio carecato del duca di Borgagna, che percio per lui si scrisse, e prega 1456… sua moglie Teodora figlia di Elia de Savignone in quinterno R 1416."""
27324,Oliverio Nebia,Nebia,Oliverio Nebia de Castelacio,,,1405,1430,44817,,44442,,,,73464b5a-ac30-4375-8393-529847da0698,http://www.genoesemerchantnetworks.com/s/main/item/27324,
40110,Olivetto,,Oliveto,,,1397,1427,44817,,31268,,,,6292b2e8-e82b-46d4-ab2e-5675ed09a0fc,http://www.genoesemerchantnetworks.com/s/main/item/40110,
39220,Onesta,,quedam sclava… nominata Honesta de progenie Rubeorum sive cuiusvis alterius progenie existat,,,1444,1466,44818,,31354,,,,ab20a61c-3a00-4966-b1a5-d6c75dd7508b,http://www.genoesemerchantnetworks.com/s/main/item/39220,
39687,Onesta Ihosorio,Ihosorio,Onesta Ihosori,,,1391,1416,44818,,,,,,8f308d1b-36c2-4c1a-9831-a75fe72611ac,http://www.genoesemerchantnetworks.com/s/main/item/39687,
24927,Onofrio Lomellini,Lomellini,,Onofrio Lomellini q. Lodisio q. Riccardo,,,1375,44817,,,25289 | 25441,24674 | 23071,24928 | 24116 | 23900 | 24047 | 24675,704cc0a9-2c65-4872-89c6-b992e42ad33a,http://www.genoesemerchantnetworks.com/s/main/item/24927,
24928,Onofrio Lomellini,Lomellini,,Onofrio Lomellini q. Onofrio q. Lodisio,,1412,1440,44817,,,25326,24927 | 25441,24048 | 24247 | 24251 | 24454,a6a6f702-69c5-435d-bcc1-406ba4cea69a,http://www.genoesemerchantnetworks.com/s/main/item/24928,
24929,Onorasco Lomellini,Lomellini,Honorastho Lomelino Damiani... civ[e] Ianue,Onorasco Lomellini q. Damiano q. Onofrio,,1434,1488,44817,,31356,25878,24251 | 25788,24264 | 24476 | 24547 | 24759,6d080d9a-7d84-469a-9b4d-72f54c7b217b,http://www.genoesemerchantnetworks.com/s/main/item/24929,"See Battilana, Famiglia Lomellina, plates 8, 9."
27325,Onorato Caneva,Caneva,Honoratus de Caneva civis Ianue,,,1392-10-26,1417-10-26,44817,,31356,,,,8e3c3127-d250-4daa-9c53-59c92c77ff78,http://www.genoesemerchantnetworks.com/s/main/item/27325,
23037,Onorato de Lingueglia,de Lingueglia,Onorato de Signori de Lingueglia,,30998,,1495,44817,,,25208,,,a6545e12-744e-453d-bc9e-d0e12ec3071f,http://www.genoesemerchantnetworks.com/s/main/item/23037,
38636,Onorato de Papia,de Papia,Honoratus de Papia seatarius quondam Nicolai,Onorato de Papia q. Niccolò,,1440,1465,44817,26345,,,38637,,6e448d81-8185-4f65-b0ba-208292741205,http://www.genoesemerchantnetworks.com/s/main/item/38636,
23426,Opicino Doria,Doria,,Opicino Doria q. Francesco q. Opicino,,,1423,44817,,,42325,42324 | 42327,23353,f82dbf49-d7cc-40fb-b884-1eaa85befaa0,http://www.genoesemerchantnetworks.com/s/main/item/23426,"See Battilana, famiglia Doria, plate 50."
23427,Opicino Doria,Doria,,Opicino Doria q. Domenico,,,1486,44817,,,,23370,23436,1d3448b3-538c-43ba-8594-2f7de77ee1e2,http://www.genoesemerchantnetworks.com/s/main/item/23427,
23428,Opicino Doria,Doria,,Opicino Doria q. Cesare q. Lamba,,,1350,44817,,,,,23356 | 23364 | 42324,6c90395e-1902-4108-a7b9-b204cb112997,http://www.genoesemerchantnetworks.com/s/main/item/23428,"See Battilana, famiglia Doria, plate 46."
23496,Opicino Fieschi,Fieschi,,,,1302,1326,44817,,,,,23491,0d657b77-b5a7-48e9-91e0-6e1753d2c1e6,http://www.genoesemerchantnetworks.com/s/main/item/23496,
25756,Opicino Spinola,Spinola,,Opicino Spinola q. Lucchesio q. Gherardo,,,1385,44817,,,,42233,25762 | 27716,dd7258ba-3604-4dd8-ab0e-449ab41a3df3,http://www.genoesemerchantnetworks.com/s/main/item/25756,
42956,Opicino Spinola,Spinola,,Opicino Spinola q. Oberto q. Cattaneo,,1400,1443,44817,,,,25755,37328,b2b4bc5b-1d56-4dee-9d12-d7d2fbaa286f,http://www.genoesemerchantnetworks.com/s/main/item/42956,"See Battilana, famiglia Spinola, plates 44 and 45."
30779,Opizio de Servaricia,de Servaricia,Opizino de Salvaricia | Opicii de Servaricia unctoris | Opecino de Servaricia  unctori quondam Christophori | de Salvaricia... Opcii,Opizio de Servaricia q. Cristoforo,,1422,1474,44817,31170,,,40869,,78bd4759-d55d-4a3c-aa35-2ea67dd4515c,http://www.genoesemerchantnetworks.com/s/main/item/30779,"ASCGe, Manoscritti 56, fol. 295: ""Opizzo in detto cartulario 1472… in cartulario di Meliadux Salvago 1447."""
27326,Opizio de Vernacia,de Vernacia,Opicio de Vernacia,,26104,1471,1496,44817,,,,,,a5585eca-76fd-4004-9140-13451f95c179,http://www.genoesemerchantnetworks.com/s/main/item/27326,
23497,Opizio Fieschi,Fieschi,Opicio Fieschi,Opicio Fieschi q. Giovanni q. Lodovico,,1389,1435,44817,,,,,23484 | 41721 | 23503,abe197cb-4b60-46b1-9b83-0362f054b969,http://www.genoesemerchantnetworks.com/s/main/item/23497,"See Battilana, famiglia Fieschi, plates 8, 13."
24930,Opizio Lomellini,Lomellini,,Opizio Lomellini q. Oberto q. Ansaldo,,1384,1426,44817,,,23298,24913 | 23364,24922 | 24333 | 24915 | 24281,645bbad5-41ec-423a-a42f-24b77bbe8afd,http://www.genoesemerchantnetworks.com/s/main/item/24930,
24931,Orazio Lomellini,Lomellini,,Orazio Lomellini q. Niccolò,,,1595,44817,,,,24883 | 25746,,24b1e68d-c1a5-40a3-bf16-7c2528d9b435,http://www.genoesemerchantnetworks.com/s/main/item/24931,
23038,Orietta,,,,,,,44818,,,24002,,23906 | 24261 | 24296 | 24634 | 24714 | 24877,71ef6995-d100-4c94-a69d-77ab81f4e12b,http://www.genoesemerchantnetworks.com/s/main/item/23038,
23039,Orietta,,,,,1343,1361,44818,,,23899,,,05e88f7e-c475-474e-981f-b94e77bb30df,http://www.genoesemerchantnetworks.com/s/main/item/23039,
23040,Orietta,,,,,,,44818,,,25158,,24085 | 24100 | 25159,960e91f9-75e8-4419-a600-d5e54db80ffc,http://www.genoesemerchantnetworks.com/s/main/item/23040,
42090,Orietta Ardimento,Ardimento,Orietta moglie di Andrea Marcone,Orietta Ardimento q. Bartolomeo q. Raffaele,,,1459,44818,,,42043,41028,37342,f1206639-8572-4908-96c8-b978ce388a4f,http://www.genoesemerchantnetworks.com/s/main/item/42090,
23268,Orietta Centurione,Centurione,Orietta Centurione Oltramarini,Orietta Centurione Oltramarini q. Marco,,,,44818,,,25114,23265,24053 | 24276 | 24488 | 24512,27051d26-c714-4656-8d4c-d6e61b3b2323,http://www.genoesemerchantnetworks.com/s/main/item/23268,
25269,Orietta de Mari,de Mari,,Orietta de Mari q. Giovanni Battista de,,,1437,44818,,,24285,25261,24522 | 24912,b42492c3-a6e4-4033-a743-cc3c41a92acd,http://www.genoesemerchantnetworks.com/s/main/item/25269,
27327,Orietta de Montaldo,de Montaldo,Orietina Montaldo,,31018,1462,1487,44817,,,,,,7275430f-a389-4975-930d-509cf9ebcec1,http://www.genoesemerchantnetworks.com/s/main/item/27327,
27328,Orietta de Savinione,de Savinione,,,27736,,1464,44818,,,,,,938d5607-fbb3-4388-ad5a-4e6c5e1f86a4,http://www.genoesemerchantnetworks.com/s/main/item/27328,
27329,Orietta di Negro,di Negro,soror Orieta de Nigro abbatissa monasterii sancti Columbani,,,1358-08-14,1383-08-14,44818,27575 | 27521,,,,,7039060b-ae58-4c7c-b532-aa7cdca93831,http://www.genoesemerchantnetworks.com/s/main/item/27329,
23852,Orietta Lercari,Lercari,,Orietta Lercari q. Filippo,,,1361,44818,,,24027 | 23419,23832,24028,e965213c-49e9-4f55-9aef-16cf4736243e,http://www.genoesemerchantnetworks.com/s/main/item/23852,
24932,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Giovanni q. Egidio,,1414,1433,44818,,,24470,24519 | 23729,24396 | 24138 | 24330,b741c8c4-7adf-4f96-b58d-e8800f595210,http://www.genoesemerchantnetworks.com/s/main/item/24932,
24933,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Ansaldo q. Oberto,,,1345,44818,,,,23956 | 23714,,336d52f0-ea9a-4b83-8544-c3d96bdcd955,http://www.genoesemerchantnetworks.com/s/main/item/24933,
24934,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Ettore q. Babilano,,,1393,44818,,,,24296 | 25095,,9b5e8522-cd1f-474a-b99c-fac9a013cec1,http://www.genoesemerchantnetworks.com/s/main/item/24934,
24935,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Illario q. Ansaldo,,,1434,44818,,,23456,24624,37419,46a05ca8-f444-4fe8-9bbd-adc0d679243c,http://www.genoesemerchantnetworks.com/s/main/item/24935,
24936,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Lazzaro q. Egidio,,,1495,44818,,,,24651 | 23220,,f5e41897-1821-4e08-8fbb-7d4798f6d8ba,http://www.genoesemerchantnetworks.com/s/main/item/24936,
24937,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Carlo q. Napoleone,,1430,1462,44818,,,24559,24166 | 23821,24558 | 23946 | 24614 | 23924 | 24236 | 23904,7bae2620-0b9a-405d-8257-566c1600edfa,http://www.genoesemerchantnetworks.com/s/main/item/24937,
24938,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Giovanni q. Giovanni,,,1417,44818,,,25291,24526 | 25828,,da6b4711-1403-4425-bdca-a0e042184614,http://www.genoesemerchantnetworks.com/s/main/item/24938,
24939,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Domenico q. Niccolò,,1430,1471,44818,,,24555,24266 | 23819,24713 | 24704 | 24670 | 24645,05ab32b3-aac9-4695-85eb-80e828a596ff,http://www.genoesemerchantnetworks.com/s/main/item/24939,
24940,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Sorleone q. Cattaneo,,1498,1506,44818,,,23349,25104 | 23439,,76b9d3a7-d9d4-40f1-be5d-11a58e85c318,http://www.genoesemerchantnetworks.com/s/main/item/24940,
24941,Orietta Lomellini,Lomellini,,Orietta Lomellini q. Leonardo q. Cristiano,,,1357,44818,,,,24662 | 25774,,56655e2e-4e3d-4b6f-8443-176a66df8801,http://www.genoesemerchantnetworks.com/s/main/item/24941,
25246,Orietta Malocello,Malocello,,,,,,44818,,,24273,25247,24613 | 24519,dc0f85f0-3c95-401a-84dc-29e7fae5ec25,http://www.genoesemerchantnetworks.com/s/main/item/25246,
25757,Orietta Spinola,Spinola,,Orietta Spinola q. Alaone,,,,44818,,,23750,25594,38523,0a87725f-f3f6-4b40-b372-cfe6587bc1f4,http://www.genoesemerchantnetworks.com/s/main/item/25757,
25758,Orietta Spinola,Spinola,,Orietta Spinola q. Sorleone,,1353,1405,44818,,,24249,25777,24758,a5f9cc83-b9e6-4b09-8047-2018ce8ff283,http://www.genoesemerchantnetworks.com/s/main/item/25758,
25759,Orietta Spinola,Spinola,,Orietta Spinola q. Filippo,,,,44818,,,23926,25662,,401f12d5-1d18-4b36-9628-cc5417dd538f,http://www.genoesemerchantnetworks.com/s/main/item/25759,
25828,Orietta Usodimare,Usodimare,,Orietta Usodimare q. Lazzaro,,,1415,44818,,,24526,25823,24951 | 24886 | 24114 | 23935 | 24811 | 25066 | 25089 | 24938,a6934968-a47e-45ac-b0b9-908eb4343b27,http://www.genoesemerchantnetworks.com/s/main/item/25828,
40655,Orietta Vivaldi,Vivaldi,,Orietta Vivaldi q. Baldassare q. Raffaele,,,1450,44818,,,40653,25846,,27318918-a1ea-4272-acda-c2da95420ba3,http://www.genoesemerchantnetworks.com/s/main/item/40655,
43725,Orsetta di Negro,di Negro,"Orsete uxor quondam Leonardo de Nigro | di Negro Orseta figlia del quondam Nicolò di Negro dottore, e moglie del quondam Leonardo di Negro",Orsetta di Negro q. Niccolò,,1478,1505,44818,,,37428,27295,,65024bea-0a14-4a88-a8f0-7e4c753f45c2,http://www.genoesemerchantnetworks.com/s/main/item/43725,"Indice famiglie XIV, fol. 270r: ""di Negro Orseta figlia del quondam Nicolò di Negro dottore, e moglie del quondam Leonardo di Negro nomina Rafellina sua sorella moglie del quondam Bartolomeo Fiescho erede Giovanni Battista suo, e di detto quondam Leonardo figlio 1505 no. 286 in detto Giovanni Costa fogliazzo 1504 in 1505 e nel fogliazzo 1508 in 1509 altro no. 121 e codico [?] no. 248."""
27670,Orsola de Cavo,de Cavo,,Orsola de Cavo q. Teramo,,,,44818,,,27046,30938,,50508e51-201d-4ae1-9280-3664ba5e8127,http://www.genoesemerchantnetworks.com/s/main/item/27670,
24942,Ortensia Lomellini,Lomellini,,Ortensia Lomellini q. Ottaviano,,1572,1579,44818,,,,24946 | 25549,,9fd7f0f7-8927-4784-a74d-0dc352464ccb,http://www.genoesemerchantnetworks.com/s/main/item/24942,
42068,Ottaviano Cattaneo,Cattaneo,Octaviani Catanei,Ottaviano Cattaneo q. Andrea,,1430,1455,44817,,,,40460,27408,0a5fa0e4-2cc0-4921-ac4b-0f2c1a4c97c5,http://www.genoesemerchantnetworks.com/s/main/item/42068,"ASCGe, Manoscritti 54, fol. 15v: ""quondam Ottaviano nominato in cartulario d’Acellino Salvago 1458."" | ASCGe, Manoscritti 54, fol. 20r: ""Ottaviano quondam Andrea 1453 UF."""
43187,Ottaviano Costa,Costa,de Costa Octaviani | Ottaviano notario… figlio di Iacobo,Ottaviano Costa q. Giacomo,,1434,1484,44817,26036,,,41998,43186,ff495767-7ddc-4c86-88b7-7d75dac4e8f1,http://www.genoesemerchantnetworks.com/s/main/item/43187,"ASCGe, Manoscritti 55, fol. 108: ""Ottaviano notario 1444… figlio di Iacobo in Giovanni de Luco ivi, iterum in detti anni 1451… UF 1484."""
31359,Ottaviano di Negro,di Negro,Octamano de Nigro quondam Stephani civi[s] Ianue | Octamano de Nigro quondam Stephani... civ[e] Ianue,Ottaviano di Negro q. Stefano,,1437,1486,44817,,31356,,30923,,0eb606bc-58b5-40ab-ab61-7e414b135584,http://www.genoesemerchantnetworks.com/s/main/item/31359,"ASCGe, Manoscritti 54, fol. 145v: ""Ottaviano consigliero 1432 (sic, probably 1462)… Officiale di Camera 1464… e di Gazaria 1465… consigliero 1466… quondam Stephani 1453… Officiale di Mercanzia 1470… sua sepoltura in Chiostro di San Teodoro 1474… Censor, Officiale di Camera 1475… Commissario in Riviera di Ponente 1480… Commissario per la strada di Fassolo 1480… sindicatore 1486."""
42431,Ottaviano Giustiniani,Giustiniani,Giustiniani... Ottaviani | Ottaviano Giustiniani olim de Fornetto quondam Raphael,Ottaviano Giustiniani q. Raffaele,,1421,1455,44817,,,,42432,23603,56e3d4af-c91f-407d-a679-e64c6b7fb921,http://www.genoesemerchantnetworks.com/s/main/item/42431,"ASCGe, Manoscritti 54, fol. 90r: ""Ottaviano olim de Fornetto quondam Raphael monese di Scio 1436… sua figlia Tobietta moglie del quondam Matteo Fiesco 1453… monese di Scio 1455… appresso Niccolò Giustiniano quondam Iohanni Pauli, iterum in fasti 1476, 82."""
23740,Ottaviano Imperiale,Imperiale,Imperialis... Octaviani,,,1380,1415,44817,,,,42967,23738,bb443563-5743-4f9b-ba86-bf1f6f149cc6,http://www.genoesemerchantnetworks.com/s/main/item/23740,
37269,Ottaviano Imperiale,Imperiale,Imperiale Ottaviano quondam Melchione,Ottaviano Imperiale q. Melchiorre,,1428,1453,44817,,,38594,23738 | 24353,,a501a55a-e7f5-468e-ac1e-fd3d98ae37aa,http://www.genoesemerchantnetworks.com/s/main/item/37269,"ASGe, Indice famiglie, fol. 156_1: ""Imperiale Ottaviano quondam Melchione come procuratore di Limbania moglie del quondam Francesco Spinola quondam Giacomo 1453 no. 225 in detto atti e fogliazzo 1444 in 1446."""
24943,Ottaviano Lomellini,Lomellini,,Ottaviano Lomellini q. Giovanni Battista q. Ansaldo,,,,44817,,,,24472 | 23994,,ebec1bdc-6700-4839-9c16-993390ccd53b,http://www.genoesemerchantnetworks.com/s/main/item/24943,
24944,Ottaviano Lomellini,Lomellini,,Ottaviano Lomellini q. Tommaso q. Simone,,,,44817,,,,25175 | 23177,,8504c018-c943-42ce-804b-88371fb8f604,http://www.genoesemerchantnetworks.com/s/main/item/24944,
24945,Ottaviano Lomellini,Lomellini,,Ottaviano Lomellini q. Pasquale q. Ughetto,,1344,1362,44817,,,25825,24968,24696,55eebbf6-6580-495b-a48f-23d5e2383292,http://www.genoesemerchantnetworks.com/s/main/item/24945,
24946,Ottaviano Lomellini,Lomellini,,Ottaviano Lomellini q. Domenico,,1556,1572,44817,,,25549,24267 | 23271,24942 | 24721,e14adf9c-5053-446f-86fe-cfea406988ca,http://www.genoesemerchantnetworks.com/s/main/item/24946,
24947,Ottaviano Lomellini,Lomellini,,Ottaviano Lomellini q. Giacomo q. Giorgio,,,1528,44817,,,,24424 | 24199,,aa0bbe42-c163-40ab-b5b8-734797176753,http://www.genoesemerchantnetworks.com/s/main/item/24947,
41871,Ottaviano Vivaldi,Vivaldi,,Ottaviano Vivaldi q. Marco q. Francesco,,1426,1463,44817,,,,,41870,816195a5-e25d-499a-be1f-526d0f630450,http://www.genoesemerchantnetworks.com/s/main/item/41871,"See Battilana, famiglia Vivaldi, plate 7."
30780,Ottavio Cattaneo,Cattaneo,,,,1427,1452,44817,,,,,,1b9f7716-a433-400a-be02-dd9b246ae1eb,http://www.genoesemerchantnetworks.com/s/main/item/30780,
25270,Ottavio de Mari,de Mari,,,,,,44817,,,,,25253,8214ab5f-eee7-4bcb-8fc2-c5f427b04e36,http://www.genoesemerchantnetworks.com/s/main/item/25270,
40439,Ottavio Lomellini,Lomellini,,Ottavio Lomellini q. Bartolomeo q. Stefano,,,,44817,,,,24030 | 25560,,ca573407-62c7-48b8-84d1-73ed4af747cc,http://www.genoesemerchantnetworks.com/s/main/item/40439,
43368,Otto de Cazerio,de Cazerio,de Cazerio Octi,Otto de Cazerio q. Giacomo,,1447,1477,44817,,,,,43367,f18af1f1-5a47-42e9-adde-abacb2c77988,http://www.genoesemerchantnetworks.com/s/main/item/43368,"ASCGe, Manoscritti 27, fol. 43r: ""1432 Franciscus in acto Blanche Bagnarie — 1453 Iacobus in acto Oberti Foliete —— 1454 Octo in acto Laurentii Coste."" | ASCGe, Manoscritti 55, fol. 101 ""Otto in cartulario Meliaducis Salvaghi 1447... Otto, Petro Cazerii de Cona, e lor luoghi in San Giorgio 1470 come in quinterno A."""
37272,Ottobone Balbo,Balbo,Ottobono Balbo draperius | Ottobone Balbi quondam Ioannis drappero,Ottobone Balbo q. Giovanni,,1398,1447,44817,27625,,,40855,,746e61b4-725d-454d-a135-e83377ee261d,http://www.genoesemerchantnetworks.com/s/main/item/37272,
41622,Ottobone Cattaneo,Cattaneo,Cattaneo... Ottobonis | Cattaneo... Octobonis,,,1347,1372,44817,,,,,40593,8a5759ef-ad73-4ff4-823e-ca05a7c63007,http://www.genoesemerchantnetworks.com/s/main/item/41622,
44885,Ottobone Cicala,Cicala,,,,,,44817,,,30592,,,cb8523a6-7f03-4856-88d5-03895db0d4b4,http://www.genoesemerchantnetworks.com/s/main/item/44885,
42599,Ottobone de Dezerega,de Dezerega,de Dezerega... Octoboni,,42600,,,44817,,,,,42598,72ef4ee3-b58a-45da-9275-682250057216,http://www.genoesemerchantnetworks.com/s/main/item/42599,
41901,Ottobone de Goano,de Goano,Ottobon quondam Simonis,Ottobone de Goano q. Simone,,1357,1383,44817,,,,,26628,44705fd9-ab97-4e97-8047-58ff5770fced,http://www.genoesemerchantnetworks.com/s/main/item/41901,"ASCGe, Manoscritti 55, fol. 336: ""Ottobon quondam Simonis come in li infrascritti di testimonii 1383… per la famiglia Croce in atti di Felice Garibaldo, anziano 1372… al trove dice Ottbono de Gavi visitator della fortezza 1375… suo moglie Maddalena figlia del quondam Antonio Poggio banchero 1376… in Guirardo Parrissola c. 119 et era parente del Marchese de Gavi in detti atti, e sua casa in San Lorenzo in detti atti c. 159 1376… Consigliero 1382… officiale di Balia 1380… in compera 1397… custode de figli del Principe di Antiochia in compera 1377… testimonio per la famiglia Croce, come abitante in San Lorenzo 1383… in atti di Felice Garibaldo in archivio dal canonici di San Lorenzo, sudetto Ottobon era oognato di Wazario Bonodi Monterosso, come in detti testimoni 1383… per Eliana sorella di detto Ottobone, evagelica ivi."""
25322,Ottobone de Marini,de Marini,Ottobono de Marini,,,,,44817,,,23364,,,e30d5a61-55ab-4eb1-a7ba-d5a24851bdf4,http://www.genoesemerchantnetworks.com/s/main/item/25322,
38550,Ottobone de Puteo,de Puteo,Octobono de Puteo de Nervio quondam Simonis civi... Ianue,Ottobone de Puteo q. Simone,,1431,1456,44817,,31356 | 44391,,38551,,de75aac7-fc22-4b84-ab2a-2a00283690ef,http://www.genoesemerchantnetworks.com/s/main/item/38550,
31380,Ottobone di Negro,di Negro,Octoboni de Nigro | Ottobono di Negro,Ottobone di Negro q. Leonardo q. Leonardo,,1405-12-31,1456-03-19,44817,,31356,,38539,,9800eddd-726e-4201-98fd-5c60ad16eef6,http://www.genoesemerchantnetworks.com/s/main/item/31380,"ASCGe, Manoscritti 54, fol. 145r: ""Ottobone [con Angelo] consentono che le lor case si ponghino in archi a Banchi 1475 p. p. e ubi Fratres, e perciò furono fatti franchi 1424... [Ottobone] con sua nave al soccorso di Bonifazio 1420… sua casa a Banchi 1423… anziano 1425… officiale di proviggione, e del Capitolo 1427… di Moneta 1428… consigliero 1432… elettor in San Giorgio 1436… consigliero 1446… terzo Guelfo 1450… sua moglie Limbania figlia di Petro Interiano quondam Francisci 1453… sua figlia Orietina moglie di Sorleone Lecavella, e testamento di detta Orietina in atti di Iacobo Maggiolo 1436… iterum 1438 in archivio notariorum."""
